,geo_reply.1.,geo_reply.2.
1,-0.1340401,51.5245592
2,34.7817676,32.0852999
3,-81.655651,30.3321838
4,-84.5499327,33.952602
5,-7.0635497,52.2376029
6,121.0244452,14.554729
7,-97.1383744,49.895136
8,-121.6219177,39.7596061
9,-96.4527891,32.6911521
10,36.8219462,-1.2920659
11,-3.435973,55.378051
12,-74.4056612,40.0583238
13,-80.3468593,25.5808323
14,153.051,-27.482
15,25.013607,58.595272
16,-79.3831843,43.653226
17,-75.5812119,6.244203
18,-80.0519859,26.5867358
19,-74.0059413,40.7127837
20,-4.2026458,56.4906712
21,-116.419389,34.9592083
22,4.3006999,52.0704978
23,-99.9018131,31.9685988
24,-77.0368707,38.9071923
25,-98.4842465,39.011902
26,2.3522219,48.856614
27,-99.9018131,31.9685988
28,-118.6614809,34.1367208
29,-82.907123,40.4172871
30,-77.0368707,38.9071923
31,-64.6866092,10.19062
32,-118.2973745,34.0130011
33,-74.0059413,40.7127837
34,-74.0059413,40.7127837
35,-122.6362492,47.5403732
36,-77.1945247,41.2033216
37,-106.346771,56.130366
38,NA,NA
39,-87.6297982,41.8781136
40,-76.6412712,39.0457549
41,-85.3232139,51.253775
42,-74.4056612,40.0583238
43,-76.6121893,39.2903848
44,-95.6349463,29.6196787
45,-88.1788068,30.695442
46,-95.712891,37.09024
47,-118.2436849,34.0522342
48,-118.2436849,34.0522342
49,NA,NA
50,-77.0368707,38.9071923
51,NA,NA
52,-82.9987942,39.9611755
53,-77.0469214,38.8048355
54,-95.712891,37.09024
55,37.6173,55.755826
56,NA,NA
57,-121.3153096,44.0581728
58,NA,NA
59,-71.0588801,42.3600825
60,-95.712891,37.09024
61,-105.7820674,39.5500507
62,-81.0348144,34.0007104
63,-71.0588801,42.3600825
64,-78.6568942,37.4315734
65,NA,NA
66,-95.712891,37.09024
67,-95.712891,37.09024
68,-122.0563527,37.6576656
69,-76.6412712,39.0457549
70,NA,NA
71,-71.6411997,42.3195556
72,-111.8154103,33.2890988
73,NA,NA
74,-119.6989173,34.4195626
75,-89.3985283,40.6331249
76,-122.3320708,47.6062095
77,-110.3308814,29.2972247
78,NA,NA
79,-83.0457538,42.331427
80,-87.9064736,43.0389025
81,-73.98222,40.7594099
82,-121.9514666,49.1579401
83,-119.4179324,36.778261
84,76.7178726,30.7046486
85,-74.0059413,40.7127837
86,-99.9018131,31.9685988
87,13.003822,55.604981
88,-93.097702,41.8780025
89,-1.880769,50.719164
90,-122.6764816,45.5230622
91,-112.0740373,33.4483771
92,-79.532157,43.8169837
93,-95.712891,37.09024
94,-71.3824374,42.4072107
95,NA,NA
96,-81.7948103,26.1420358
97,-122.272747,37.8715926
98,-109.940064,27.4934041
99,NA,NA
100,-66.58973,6.42375
101,-118.2436849,34.0522342
102,-69.3473509,10.0677719
103,-95.712891,37.09024
104,-82.4571776,27.950575
105,51.5310398,25.2854473
106,-66.58973,6.42375
107,-86.158068,39.768403
108,-85.6023643,44.3148443
109,-122.4194155,37.7749295
110,-95.712891,37.09024
111,-71.4774291,41.5800945
112,-75.1652215,39.9525839
113,-73.087749,41.6032207
114,-94.6707917,38.9822282
115,-84.3879824,33.7489954
116,-81.1637245,33.836081
117,-97.3567629,32.7498038
118,-74.7801645,40.7859331
119,-117.6708966,35.6224561
120,-119.4179324,36.778261
121,4.7005176,50.8798438
122,-123.8264512,46.5180824
123,-73.9690147,40.7605887
124,5.291266,52.132633
125,-95.3773878,29.7748179
126,32.5825197,0.3475964
127,-102.4107493,34.2331373
128,-85.6023643,44.3148443
129,-73.9441579,40.6781784
130,18.643501,60.128161
131,-118.2436849,34.0522342
132,-97.7430608,30.267153
133,NA,NA
134,NA,NA
135,-115.7631232,40.8324211
136,NA,NA
137,-73.7800339,40.7530679
138,-76.6121893,39.2903848
139,-86.1349019,40.2671941
140,-97.307347,30.097643
141,116.6459654,-32.7427972
142,-123.0262077,44.9901194
143,NA,NA
144,-95.712891,37.09024
145,-74.4056612,40.0583238
146,-118.2436849,34.0522342
147,-122.6764816,45.5230622
148,-84.3879824,33.7489954
149,-82.8001026,27.9658533
150,NA,NA
151,-104.990251,39.7392358
152,-119.4179324,36.778261
153,NA,NA
154,-74.4056612,40.0583238
155,-100.3898881,20.5887932
156,-87.590701,41.794295
157,-115.1398296,36.1699412
158,-71.0994968,42.3875968
159,-77.0368707,38.9071923
160,-99.9018131,31.9685988
161,NA,NA
162,-71.4244224,42.6766696
163,34.655314,31.804381
164,-0.152936,51.6251502
165,-112.84184,49.69349
166,-79.3831843,43.653226
167,-83.0457538,42.331427
168,-73.9888854,40.7526431
169,-74.1723667,40.735657
170,-122.2711137,37.8043637
171,-95.712891,37.09024
172,-0.1393864,51.5168459
173,-81.1637245,33.836081
174,-3.435973,55.378051
175,-74.0059413,40.7127837
176,2.0832941,41.297445
177,NA,NA
178,-73.6406845,40.7492678
179,-2.13125,49.214439
180,-80.1917902,25.7616798
181,-89.3985283,32.3546679
182,-66.58973,6.42375
183,-83.9811014,34.1140497
184,-68.0298654,10.4697685
185,-95.712891,37.09024
186,-121.8863286,37.3382082
187,-80.2781057,25.8575963
188,NA,NA
189,-75.5397878,39.7390721
190,-79.6248197,43.6777176
191,NA,NA
192,31.2357116,30.0444196
193,-77.4752667,38.7509488
194,-73.9523597,40.8853773
195,-106.346771,56.130366
196,-96.6851982,40.8257625
197,-94.0486373,30.0211705
198,36.8219462,-1.2920659
199,-117.9184312,33.6920515
200,-89.3985283,32.3546679
201,-95.5377215,29.6185669
202,-93.2178663,45.1391541
203,-111.0937311,34.0489281
204,153.2680375,-27.5244341
205,-93.2922989,37.2089572
206,-97.5164276,35.4675602
207,72.8776559,19.0759837
208,-118.2436849,34.0522342
209,NA,NA
210,-72.9106202,41.5083668
211,-72.9278835,41.308274
212,-77.0368707,38.9071923
213,-81.0348144,34.0007104
214,9.1624376,50.6520515
215,-83.0457538,42.331427
216,-5.3213455,35.8893874
217,-3.188267,55.953252
218,-70.2815202,41.6557669
219,-97.092877,35.0077519
220,-87.771964,41.909611
221,-79.3831843,43.653226
222,-122.4194155,37.7749295
223,-79.3831843,43.653226
224,-122.2363548,37.4852152
225,-78.644715,35.776033
226,-119.4179324,36.778261
227,-95.712891,37.09024
228,-0.1277583,51.5073509
229,-80.8431267,35.2270869
230,-84.263826,39.2689476
231,-79.3918178,43.6720065
232,1.297355,52.6308859
233,-72.589811,42.1014831
234,-111.8314724,33.4151843
235,-97.3307658,32.7554883
236,-83.1843781,35.3089224
237,-71.0994968,42.3875968
238,-106.2800242,43.4113604
239,2.3522219,48.856614
240,-112.0245054,46.5883707
241,-74.0059413,40.7127837
242,-79.3831843,43.653226
243,-77.0368707,38.9071923
244,-120.8958242,38.8375215
245,-93.0899578,44.9537029
246,NA,NA
247,NA,NA
248,-74.0059413,40.7127837
249,-90.0489801,35.1495343
250,-81.5157535,27.6648274
251,-95.712891,37.09024
252,-76.8351263,38.9113163
253,NA,NA
254,-122.6764816,45.5230622
255,2.3522219,48.856614
256,-77.0368707,38.9071923
257,72.8776559,19.0759837
258,-118.2436849,34.0522342
259,-122.3320708,47.6062095
260,-74.4402149,40.1370678
261,-0.1277583,51.5073509
262,NA,NA
263,-122.4194155,37.7749295
264,-77.0331936,38.929591
265,-66.58973,6.42375
266,-95.712891,37.09024
267,-82.9000751,32.1656221
268,-111.8308639,34.8128568
269,-97.1383744,49.895136
270,-96.373747,30.6735749
271,-119.4179324,36.778261
272,-71.0588801,42.3600825
273,-81.0998342,32.0835407
274,-122.2711137,37.8043637
275,-87.544194,41.573384
276,-122.3320708,47.6062095
277,-73.9841161,40.7317696
278,-99.6865082,36.4306921
279,-80.7260209,28.3542063
280,37.6173,55.755826
281,-77.0368707,38.9071923
282,-117.1610838,32.715738
283,NA,NA
284,-73.4768697,41.8793754
285,-93.2650108,44.977753
286,-99.9018131,31.9685988
287,-95.712891,37.09024
288,-80.1892654,25.7670007
289,-119.4179324,36.778261
290,8.3849982,46.9267016
291,-94.513281,37.0842271
292,NA,NA
293,-80.2962555,26.007765
294,-66.590149,18.220833
295,-95.712891,37.09024
296,NA,NA
297,NA,NA
298,-80.1917902,25.7616798
299,-95.712891,37.09024
300,2.3522219,48.856614
301,-75.5276699,38.9108325
302,-95.712891,37.09024
303,-89.3985283,32.3546679
304,NA,NA
305,-79.0192997,35.7595731
306,-122.5801293,47.329264
