"","geo_reply.1.","geo_reply.2."
"185",-79.9248669,40.5133572
"186",22.937506,-30.559482
"187",-85.6023643,44.3148443
"188",-96.7678039,46.8737648
"189",-74.4056612,40.0583238
"190",-122.2913078,37.8271784
"191",-82.9000751,32.1656221
"192",NA,NA
"193",-122.0128953,37.3534607
"194",-80.1917902,25.7616798
"195",NA,NA
"196",-119.4179324,36.778261
"197",-96.6851982,40.8257625
"198",-73.9712488,40.7830603
"199",-105.2551187,54.5259614
"200",-69.3473509,10.0677719
"201",-86.158068,39.768403
"202",4.8951679,52.3702157
"203",-73.993707,40.7294245
"204",-94.5859969,39.0811274
"205",8.872307,47.6091195
"206",-2.2426305,53.4807593
"207",-75.6971931,45.4215296
"208",-86.8909288,36.1795891
"209",-95.712891,37.09024
"210",-89.6301221,44.9591352
"211",-117.1610838,32.715738
"212",-95.712891,37.09024
"213",-95.9847859,18.7249031
"214",-71.0588801,42.3600825
"215",-71.1481395,8.5961264
"216",79.861243,6.9270786
"217",-77.1945247,41.2033216
"218",-95.712891,37.09024
"219",25.748151,61.92411
"220",-79.9310512,32.7764749
"221",NA,NA
"222",-118.8375937,34.1705609
"223",-96.7132304,17.0542297
"224",-85.6023643,44.3148443
"225",-120.8958242,38.8375215
"226",9.8450765,52.6367036
"227",-74.0059413,40.7127837
"228",-74.0059413,40.7127837
"229",-74.0059413,40.7127837
"230",-102.552784,23.634501
"231",-81.5157535,27.6648274
"232",-95.712891,37.09024
"233",-77.2036041,39.172728
"234",NA,NA
"235",NA,NA
"236",-88.7878678,43.7844397
"237",-73.9891706,40.7228526
"238",-76.1389109,43.23283
"239",-80.8431267,35.2270869
"240",-95.712891,37.09024
"241",-119.4179324,36.778261
"242",-90.0633629,30.0237054
"243",-120.8958242,38.8375215
"244",-74.0059413,40.7127837
"245",-119.4179324,36.778261
"246",-72.307869,43.7153482
"247",-75.1652215,39.9525839
"248",-119.1372338,46.2112458
"249",-78.6381787,35.7795897
"250",-73.9441579,40.6781784
"251",-81.5541579,41.5050985
"252",-74.0079818,40.709893
"253",-95.712891,37.09024
"254",-84.2700179,37.8393332
"255",-82.0190321,41.3894905
"256",-6.2603097,53.3498053
"257",-2.9915726,53.4083714
"258",-85.4807825,32.6098566
"259",-77.0368707,38.9071923
"260",-95.712891,37.09024
"261",-76.745195,38.9860548
"262",-77.6109219,43.16103
"263",174.7633315,-36.8484597
"264",-121.2907796,37.9577016
"265",-116.5765035,53.9332706
"266",34.7817676,32.0852999
"267",-73.9234619,40.7643574
"268",NA,NA
"269",-123.0724139,49.3199816
"270",-78.6400067,35.778158
"271",-82.907123,40.4172871
"272",-117.6719953,33.6000232
"273",-3.17909,51.481581
"274",-118.2436849,34.0522342
"275",-97.7430608,30.267153
"276",8.541694,47.3768866
"277",-77.0368707,38.9071923
"278",-122.6764816,45.5230622
"279",-77.1945247,41.2033216
"280",-99.9018131,31.9685988
"281",-122.1585777,38.049365
"282",-0.1277583,51.5073509
"283",-106.2800242,43.4113604
"284",-122.272747,37.8715926
"285",-120.5542012,43.8041334
"286",-95.9979883,41.2523634
"287",-88.7033859,34.2576066
"288",-74.0059413,40.7127837
"289",-103.8593698,44.4908172
"290",-74.0059413,40.7127837
"291",37.0833753,-1.0387569
"292",-82.4575938,28.2188992
"293",-80.1917902,25.7616798
"294",55.2707828,25.2048493
"295",-89.4012302,43.0730517
"296",-74.0059413,40.7127837
"297",-84.3879824,33.7489954
"298",-87.7439384,41.6028116
"299",-96.6786131,34.2362054
"300",-77.1945247,41.2033216
"301",-80.4300818,34.0168212
"302",-122.3320708,47.6062095
"303",-81.5356463,35.2923513
"304",172.6362254,-43.5320544
"305",-93.2922989,37.2089572
"306",-79.0192997,35.7595731
"307",NA,NA
"308",-82.907123,40.4172871
"309",NA,NA
"310",-86.158068,39.768403
"311",-81.5157535,27.6648274
"312",2.213749,46.227638
"313",-78.8783689,42.8864468
"314",-81.5190053,41.0814447
"315",-95.712891,37.09024
"316",-119.4179324,36.778261
"317",-0.1277583,51.5073509
"318",NA,NA
"319",-122.3320708,47.6062095
"320",-79.0558445,35.9131996
"321",-95.712891,37.09024
"322",-77.0368707,38.9071923
"323",11.97456,57.70887
"324",-83.3795232,39.9538156
"325",-82.1910378,42.4048028
"326",-74.0059413,40.7127837
"327",-99.9018131,31.9685988
"328",-123.0350963,44.9428975
"329",-89.923345,38.516694
"330",-84.3879824,33.7489954
"331",-102.552784,23.634501
"332",-95.712891,37.09024
"333",-83.6270896,35.9745743
"334",-0.1277583,51.5073509
"335",-81.3792365,28.5383355
"336",-75.1652215,39.9525839
"337",-99.9018131,41.4925374
"338",72.8776559,19.0759837
"339",-79.5198696,8.9823792
"340",-118.2436849,34.0522342
"341",-3.682878,40.40479
"342",-95.712891,37.09024
"343",-122.4194155,37.7749295
"344",-74.0059413,40.7127837
"345",-118.2436849,34.0522342
"346",-77.6109219,43.16103
"347",114.468665,38.037057
"348",-38.5266704,-3.7318616
"349",-116.419389,34.9592083
"350",-78.6381787,35.7795897
"351",-0.1277583,51.5073509
"352",NA,NA
"353",NA,NA
"354",-87.544194,41.573384
"355",NA,NA
"356",-120.7401386,47.7510741
"357",-85.6023643,44.3148443
"358",-78.6959327,43.0401305
"359",-76.6121893,39.2903848
"360",-122.3320708,47.6062095
"361",-1.1743197,52.3555177
"362",-80.6691155,41.0258608
"363",-120.5542012,43.8041334
"364",NA,NA
"365",-79.3831843,43.653226
"366",-95.712891,37.09024
"367",-72.5778415,44.5588028
"368",-118.2436849,34.0522342
"369",-88.2433829,40.1164204
"370",-86.7816016,36.1626638
"371",-119.4179324,36.778261
"372",-72.5884222,42.3417565
"373",NA,NA
"374",-122.2913078,37.8271784
"375",NA,NA
"376",-81.5157535,27.6648274
"377",-81.5157535,27.6648274
"378",NA,NA
"379",-102.552784,23.634501
"380",-81.5157535,27.6648274
"381",-92.1499356,31.3533863
"382",NA,NA
"383",-79.3831843,43.653226
"384",-81.9498042,28.0394654
"385",-79.3831843,43.653226
"386",-80.1343301,26.0993883
"387",-86.7816016,36.1626638
"388",-77.0368707,38.9071923
"389",NA,NA
"390",-115.1398296,36.1699412
"391",78.96288,20.593684
"392",-3.682212,40.443174
"393",35.2034184,31.9037641
"394",-1.5490774,53.8007554
"395",-118.3286614,34.0928092
"396",-119.4179324,36.778261
"397",12.56738,41.87194
"398",37.9587494,52.0055148
"399",-91.8318334,37.9642529
"400",-90.0715323,29.9510658
"401",-1.1743197,52.3555177
"402",-77.0368707,38.9071923
"403",-76.5839478,36.7471768
"404",-72.5441445,42.0027181
"405",27.8903423,39.6532976
"406",-85.7584557,38.2526647
"407",NA,NA
"408",NA,NA
"409",NA,NA
"410",-77.0368707,38.9071923
"411",-77.0368707,38.9071923
"412",-85.6023643,44.3148443
"413",-93.0525,33.118611
"414",NA,NA
"415",-81.6943605,41.49932
"416",NA,NA
"417",27.5615244,53.9045398
"418",NA,NA
"419",-111.8484745,40.3879028
"420",-82.9987942,39.9611755
"421",-71.3824374,42.4072107
"422",-121.8863286,37.3382082
"423",NA,NA
"424",-84.3879824,33.7489954
"425",-95.3698028,29.7604267
"426",174.7633315,-36.8484597
"427",-3.188267,55.953252
"428",-97.7430608,30.267153
"429",-94.6858998,46.729553
"430",36.8219462,-1.2920659
"431",-70.8226541,43.9653889
"432",32.5825197,0.3475964
"433",-77.1945247,41.2033216
"434",NA,NA
"435",-0.1277583,51.5073509
"436",-122.6764816,45.5230622
"437",-116.7804664,47.6776832
"438",-76.8867008,40.2731911
"439",NA,NA
"440",-104.990251,39.7392358
"441",-0.4344106,53.8416168
"442",8.7638964,53.127559
"443",-120.5542012,43.8041334
"444",-118.2436849,34.0522342
"445",-75.1652215,39.9525839
"446",-95.712891,37.09024
"447",-95.712891,37.09024
"448",-93.0899578,44.9537029
"449",-86.1349019,40.2671941
"450",-87.0738851,20.6295586
"451",17.0657549,-22.5608807
"452",-104.990251,39.7392358
"453",-94.6858998,46.729553
"454",-66.9036063,10.4805937
"455",-93.2185144,36.6436731
"456",-90.1994042,38.6270025
"457",-122.312899,47.2481558
"458",-119.4179324,36.778261
"459",NA,NA
"460",NA,NA
"461",-79.0192997,35.7595731
"462",-119.8138027,39.5296329
"463",-73.9441579,40.6781784
"464",-83.9207392,35.9606384
"465",-58.5952912,-34.6132809
"466",-3.435973,55.378051
"467",NA,NA
"468",-84.3640829,33.7589188
"469",31.2357116,30.0444196
"470",-75.8968635,41.2617481
"471",-106.346771,56.130366
"472",-121.4943996,38.5815719
"473",-86.7816016,36.1626638
"474",-120.7401386,47.7510741
"475",-77.1945247,41.2033216
"476",-85.6680863,42.9633599
"477",-79.3831843,43.653226
"478",-118.2436849,34.0522342
"479",8.227512,46.818188
"480",-81.4498717,37.2232316
"481",21.0122287,52.2296756
"482",-121.4943996,38.5815719
"483",NA,NA
"484",-78.6568942,37.4315734
"485",-77.010664,38.898514
"486",-85.6680863,42.9633599
"487",-85.7584557,38.2526647
"488",-73.9210741,40.7939124
"489",-106.346771,56.130366
"490",-81.1637245,33.836081
"491",-75.977985,36.8529263
"492",-87.6297982,41.8781136
"493",-85.3232139,51.253775
"494",-82.9000751,32.1656221
"495",NA,NA
"496",-78.8689155,38.4495688
"497",-89.5925857,20.9673702
"498",22.937506,-30.559482
"499",-112.0740373,33.4483771
"500",4.4937836,52.0207975
"501",-97.092877,35.0077519
