,geo_reply.1.,geo_reply.2.
141,NA,NA
142,-118.2436849,34.0522342
143,-122.6764816,45.5230622
144,-71.4128343,41.8239891
145,-77.0368707,38.9071923
146,-63.616672,-38.416097
147,-36.587909,-54.429579
148,-106.346771,56.130366
149,-95.3698028,29.7604267
150,8.675277,9.081999
151,-98.172755,30.4366854
152,-104.990251,39.7392358
153,-91.9623327,30.9842977
154,NA,NA
155,-118.2436849,34.0522342
156,-118.2436849,34.0522342
157,-122.4194155,37.7749295
158,-120.4698024,47.5223465
159,-97.7430608,30.267153
160,-74.0059413,40.7127837
161,-122.2711137,37.8043637
162,-122.5724472,38.096205
163,-2.9915726,53.4083714
164,-99.9018131,31.9685988
165,-81.4936199,29.0001908
166,-85.5872286,42.2917069
167,-74.0059413,40.7127837
168,-0.1277583,51.5073509
169,-73.9441579,40.6781784
170,-95.712891,37.09024
171,NA,NA
172,NA,NA
173,NA,NA
174,NA,NA
175,-74.0059413,40.7127837
176,-119.4179324,36.778261
177,-73.9441579,40.6781784
178,-76.7040666,38.4153613
179,-1.1743197,52.3555177
180,-90.1994042,38.6270025
181,-95.712891,37.09024
182,-84.5555347,42.732535
183,-120.7401386,47.7510741
184,-116.419389,34.9592083
185,-77.0368707,38.9071923
186,-122.2975124,47.8458036
187,-104.8213634,38.8338816
188,-0.1277583,51.5073509
189,-1.890401,52.486243
190,-122.4632773,37.7640406
191,-74.4056612,40.0583238
192,-81.3498211,34.1659795
193,-122.3088165,47.4502499
194,-122.3918849,37.7945049
195,-89.3985283,40.6331249
196,-106.346771,56.130366
197,-74.0059413,40.7127837
198,-80.0364297,26.7056206
199,-73.9441579,40.6781784
200,-77.0469214,38.8048355
201,-74.0059413,40.7127837
202,-95.712891,37.09024
203,-73.2519376,40.8212188
204,-95.712891,37.09024
205,135.4637125,34.5952774
206,-75.6517014,45.4165315
207,-93.2650108,44.977753
208,-96.7969879,32.7766642
209,-88.2433829,40.1164204
210,-81.5157535,27.6648274
211,-68.8458386,-32.8894587
212,24.7535746,59.4369608
213,-74.0059413,40.7127837
214,NA,NA
215,-86.80249,33.5206608
216,-99.9018131,31.9685988
217,-118.2436849,34.0522342
218,-118.2436849,34.0522342
219,-95.712891,37.09024
220,-95.712891,37.09024
221,-77.0368707,38.9071923
222,-102.3676431,31.8456816
223,-102.4107493,34.2331373
224,-122.4194155,37.7749295
225,-63.616672,-38.416097
226,-76.6121893,39.2903848
227,-98.0866781,30.1902067
228,NA,NA
229,-117.1830891,32.6858853
230,-116.419389,34.9592083
231,-6.2603097,53.3498053
232,-119.4179324,36.778261
233,-81.269453,28.8028612
234,-87.655439,41.8909778
235,NA,NA
236,-93.2060163,37.0208865
237,NA,NA
238,-5.9844589,37.3890924
239,7.125102,43.580418
240,-75.1652215,39.9525839
241,-118.3762533,34.0778692
242,-95.712891,37.09024
243,-87.771964,41.909611
244,8.675277,9.081999
245,100.5017651,13.7563309
246,-82.2652846,35.7647092
247,-79.3831843,43.653226
248,-95.3698028,29.7604267
249,-87.9033261,30.5229719
250,-77.0368707,38.9071923
251,-73.9441579,40.6781784
252,-94.6707917,38.9822282
253,-80.1494901,26.0112014
254,-77.0368707,38.9071923
255,12.547805,55.6928897
256,-122.0310733,37.9779776
257,NA,NA
258,-118.2436849,34.0522342
259,-77.0368707,38.9071923
260,-84.5120196,39.1031182
261,-77.9447102,34.2257255
262,-119.4179324,36.778261
263,NA,NA
264,51.5310398,25.2854473
265,-89.5181476,37.3058839
266,-88.7878678,43.7844397
267,NA,NA
268,-77.026088,38.9906657
269,-122.3320708,47.6062095
270,-82.907123,40.4172871
271,-77.6109219,43.16103
272,35.21371,31.768319
273,-77.0368707,38.9071923
274,-121.4943996,38.5815719
275,NA,NA
276,-99.133208,19.4326077
277,-104.990251,39.7392358
278,-122.2913078,37.8271784
279,8.675277,9.081999
280,-74.0059413,40.7127837
281,-95.712891,37.09024
282,NA,NA
283,-79.0192997,35.7595731
284,-97.092877,35.0077519
285,-85.3232139,51.253775
286,-81.0678844,39.660074
287,NA,NA
288,-118.3988556,33.8627421
289,17.7948189,50.6411215
290,-82.907123,40.4172871
291,-116.793641,47.714586
292,-95.712891,37.09024
293,-81.5157535,27.6648274
294,-94.2396554,34.5862171
295,-4.600263,53.300496
296,-77.0368707,38.9071923
297,-119.4179324,36.778261
298,NA,NA
299,-0.4330578,49.1213315
300,-116.419389,34.9592083
301,4.3517103,50.8503396
302,-94.6858998,46.729553
303,-95.3698028,29.7604267
304,-77.0368707,38.9071923
305,-86.1086228,41.9842123
306,-80.1917902,25.7616798
307,-90.8756662,14.500461
308,-117.7946942,33.6839473
309,-122.4290335,37.7636866
310,-3.74922,40.463667
311,-79.532157,43.8169837
312,-87.6876969,42.0450722
313,-95.992775,36.1539816
314,-111.8314724,33.4151843
315,-85.6023643,44.3148443
316,-112.0740373,33.4483771
317,-0.1277583,51.5073509
318,-3.8489895,40.1262812
319,NA,NA
320,NA,NA
321,-82.6365536,39.0520169
322,-70.2553259,43.661471
323,-117.8521964,33.6769719
324,-122.3320708,47.6062095
325,-115.1398296,36.1699412
326,-80.3972736,27.6386434
327,-111.8910474,40.7607793
328,-0.7671239,51.6825216
329,-65.2175903,-26.8082848
330,NA,NA
331,4.8951679,52.3702157
332,-77.0368707,38.9071923
333,-80.1917902,25.7616798
334,-81.6943605,41.49932
335,NA,NA
336,-77.0074765,38.9778882
337,NA,NA
338,-73.9548041,40.7373416
339,NA,NA
340,NA,NA
341,-71.0588801,42.3600825
342,-99.1732936,18.8954874
343,-91.8318334,35.20105
344,-74.0059413,40.7127837
345,NA,NA
346,-87.6297982,41.8781136
347,-74.0059413,40.7127837
348,-91.6080974,41.739482
349,-84.3879824,33.7489954
350,69.345116,30.375321
351,-95.712891,37.09024
352,-81.5157535,27.6648274
353,-87.6337605,41.8299411
354,73.536101,1.9772276
355,NA,NA
356,-92.4421011,35.0886963
357,-122.310765,37.9161326
358,-77.0368707,38.9071923
359,-97.1629711,35.4051058
360,-73.9345122,40.6690973
361,NA,NA
362,NA,NA
363,NA,NA
364,-112.148762,33.442821
365,-70.8226541,43.9653889
366,-76.6412712,39.0457549
367,-81.2452768,42.9849233
368,-95.712891,37.09024
369,-87.6297982,41.8781136
370,NA,NA
371,-122.3320708,47.6062095
372,-0.1277583,51.5073509
373,-93.4029398,44.9012479
374,-74.730345,45.0212762
375,-4.6679959,55.3649698
376,-112.0740373,33.4483771
377,-89.568185,42.9969631
378,-0.1277583,51.5073509
379,-75.1652215,39.9525839
380,-117.1610838,32.715738
381,144.963056,-37.813611
382,-1.1743197,52.3555177
383,-81.225214,42.990577
384,-76.6412712,39.0457549
385,-115.1398296,36.1699412
386,-86.2519898,41.6763545
387,-85.7851535,36.1418734
388,-79.9248669,40.5133572
389,-106.6055534,35.0853336
390,-122.8231915,47.0342629
391,-118.2436849,34.0522342
392,-77.0368707,38.9071923
393,-3.6936531,40.3597252
394,-118.2436849,34.0522342
395,-123.8264512,46.5180824
396,-74.4056612,40.0583238
397,12.5683371,55.6760968
398,14.4378005,50.0755381
399,-87.9064736,43.0389025
400,-83.0457538,42.331427
401,-70.2553259,43.661471
402,-97.3307658,32.7554883
403,-77.0368707,38.9071923
404,-81.7195533,33.5604168
405,-75.1667929,39.9541164
406,-99.9018131,31.9685988
407,-122.23611,48.50389
408,-97.3307658,32.7554883
409,-124.5247062,49.8352352
410,151.2092955,-33.8688197
411,-81.5157535,27.6648274
412,-75.4268251,40.0707887
413,-80.8055749,28.5928353
414,-77.0368707,38.9071923
415,-85.3232139,51.253775
416,-73.134961,40.789142
417,-66.9036063,10.4805937
418,-76.4371783,36.9882362
419,-77.0368707,38.9071923
420,-79.0192997,35.7595731
421,39.6682065,-4.0434771
422,-0.372882,50.81787
423,-73.9712488,40.7830603
424,-76.8867008,40.2731911
425,100.5017651,13.7563309
426,-74.4056612,40.0583238
427,9.9936818,53.5510846
428,-106.6055534,35.0853336
429,-117.1610838,32.715738
430,-95.712891,37.09024
431,-74.0059413,40.7127837
432,-80.2962555,26.007765
433,-121.2880059,38.7521235
434,-117.1610838,32.715738
435,-99.9018131,31.9685988
436,-85.7584557,38.2526647
437,-121.4943996,38.5815719
438,-95.712891,37.09024
439,-87.9020186,42.3702996
440,-95.712891,37.09024
441,-122.2913078,37.8271784
442,-95.712891,37.09024
443,-94.6858998,46.729553
444,-0.1277583,51.5073509
445,-120.7401386,47.7510741
446,-81.5157535,27.6648274
447,-118.2436849,34.0522342
448,-118.4389719,34.2819461
449,-8.4983411,41.188745
450,-121.9342555,37.2930818
451,NA,NA
452,-119.0187125,35.3732921
453,-76.3984537,37.0749499
454,-73.985528,40.748431
455,-71.0588801,42.3600825
456,-77.3971839,34.5526655
457,100.5017651,13.7563309
458,-122.4056395,37.7785189
459,NA,NA
460,0.68484,47.394144
461,15.6471178,40.0660676
462,-73.991487,40.7457547
463,-95.712891,37.09024
464,-86.2129319,44.1108055
465,-77.1945247,41.2033216
466,151.2092955,-33.8688197
467,-77.0368707,38.9071923
468,58.3260629,37.9600766
469,-77.0368707,38.9071923
470,NA,NA
471,-82.907123,40.4172871
472,-74.0059413,40.7127837
473,-66.590149,18.220833
474,NA,NA
475,NA,NA
476,-74.0059413,40.7127837
477,101.518461,3.073281
478,-83.9811014,34.1140497
479,-70.6692655,-33.4488897
480,-77.6109219,43.16103
481,-70.8226541,43.9653889
482,-102.4107493,34.2331373
483,-0.1277583,51.5073509
484,-97.7430608,30.267153
485,-71.0588801,42.3600825
486,-118.2436849,34.0522342
487,-81.0998342,32.0835407
488,-80.5204096,43.4642578
489,-117.8869261,33.8829226
490,-3.818903,50.98433
491,-94.6858998,46.729553
492,NA,NA
493,-77.0368707,38.9071923
494,-121.1167902,39.0622936
495,-95.712891,37.09024
496,-119.4179324,36.778261
497,-95.712891,37.09024
498,-94.5785667,39.0997265
499,-80.0533746,26.7153424
500,-87.6322642,41.8777321
501,NA,NA
