,geo_reply.1.,geo_reply.2.
202,-58.3439941,-34.6832581
203,-95.712891,37.09024
204,NA,NA
205,-82.8950581,35.9826287
206,-95.712891,37.09024
207,-73.9871207,40.7290258
208,-97.6729958,26.1404985
209,NA,NA
210,NA,NA
211,-95.712891,37.09024
212,-77.0368707,38.9071923
213,-97.7430608,30.267153
214,-97.3307658,32.7554883
215,-87.6297982,41.8781136
216,-97.092877,35.0077519
217,-76.6121893,39.2903848
218,121.774017,12.879721
219,-122.4786854,48.7519112
220,-79.9958864,40.4406248
221,-1.0872979,53.9599651
222,-76.6121893,39.2903848
223,-122.6764816,45.5230622
224,-119.4179324,36.778261
225,-80.0997657,26.3184123
226,-77.0368707,38.9071923
227,12.56738,41.87194
228,-82.9987942,39.9611755
229,-95.712891,37.09024
230,-73.3292857,40.7617653
231,-81.5157535,27.6648274
232,-95.3698028,29.7604267
233,-84.4542608,33.7645885
234,-87.6297982,41.8781136
235,-95.712891,37.09024
236,-95.712891,37.09024
237,-73.9865533,40.7263542
238,-82.5306527,27.3364347
239,-122.2913078,37.8271784
240,-2.121682,51.997805
241,-97.112637,49.841882
242,-73.567256,45.5016889
243,-97.1383744,49.895136
244,-77.0368707,38.9071923
245,-74.0059413,40.7127837
246,NA,NA
247,10.451526,51.165691
248,-117.3505939,33.1580933
249,-118.3200426,33.8451041
250,NA,NA
251,-117.409215,34.5827699
252,-71.0588801,42.3600825
253,-122.6764816,45.5230622
254,-74.0059413,40.7127837
255,121.774017,12.879721
256,-73.9712488,40.7830603
257,NA,NA
258,-106.346771,56.130366
259,-77.0427934,-12.046374
260,-118.8375937,34.1705609
261,-87.9033261,30.5229719
262,-75.6624122,41.408969
263,NA,NA
264,-112.2373779,33.5805955
265,-78.7076853,43.1671396
266,-0.2258892,51.4914876
267,NA,NA
268,-122.5583155,38.8079573
269,-112.0740373,33.4483771
270,NA,NA
271,-119.4179324,36.778261
272,-123.8264512,46.5180824
273,-73.9441579,40.6781784
274,-87.6297982,41.8781136
275,-95.712891,37.09024
276,-111.0937311,39.3209801
277,NA,NA
278,-85.5872286,42.2917069
279,-82.5402916,35.5550078
280,NA,NA
281,-74.4056612,40.0583238
282,-80.6501498,41.1017943
283,-90.1994042,38.6270025
284,-79.0192997,35.7595731
285,-73.9891101,40.7342763
286,-90.0489801,35.1495343
287,-74.0059413,40.7127837
288,-119.574224,38.2692123
289,-122.272747,37.8715926
290,-80.2297697,27.2544906
291,-106.346771,56.130366
292,3.6067452,36.7677767
293,-121.8374777,39.7284944
294,-97.4974838,25.9017472
295,-122.4226439,37.7695642
296,-77.3570028,38.9586307
297,-0.1277583,51.5073509
298,-104.8730088,39.8675693
299,-95.3698028,29.7604267
300,-83.0363633,42.3149367
301,-118.2436849,34.0522342
302,-93.2650108,44.977753
303,-95.571231,30.220194
304,-120.7401386,47.7510741
305,-117.9536697,33.7091847
306,51.5310398,25.2854473
307,-74.0059413,40.7127837
308,-90.1994042,38.6270025
309,-84.263826,39.2689476
310,-74.0059413,40.7127837
311,-118.2436849,34.0522342
312,-117.1610838,32.715738
313,-118.0372852,33.8169599
314,-1.0784043,52.9646817
315,-75.7360253,41.5342441
316,-72.5747934,42.2591729
317,-77.0118235,38.877332
318,-73.9441579,40.6781784
319,-79.1294724,35.4313268
320,-63.616672,-38.416097
321,-1.1743197,52.3555177
322,-111.0937311,34.0489281
323,-78.6568942,37.4315734
324,-87.6297982,41.8781136
325,-76.6121893,39.2903848
326,-80.1494901,26.0112014
327,105.318756,61.52401
328,-73.9739119,40.7623737
329,22.937506,-30.559482
330,-1.9927105,51.3491996
331,-73.9712488,40.7830603
332,-117.7946942,33.6839473
333,-58.3815591,-34.6036844
334,NA,NA
335,-66.9036063,10.4805937
336,-85.6023643,44.3148443
337,NA,NA
338,-80.1917902,25.7616798
339,-95.712891,37.09024
340,-74.8069813,11.0041072
341,-118.2436849,34.0522342
342,-99.9018131,31.9685988
343,-88.2433829,40.1164204
344,26.0032931,47.2089412
345,-84.5120196,39.1031182
346,-83.1346478,42.4605917
347,-120.8958242,38.8375215
348,-119.4179324,36.778261
349,35.243322,38.963745
350,NA,NA
351,-95.712891,37.09024
352,-76.5319854,3.4516467
353,-106.346771,56.130366
354,-74.4056612,40.0583238
355,NA,NA
356,-83.7525896,42.2839659
357,-84.3640829,33.7589188
358,NA,NA
359,-74.0059413,40.7127837
360,-84.3879824,33.7489954
361,NA,NA
362,-97.7430608,30.267153
363,-76.6412712,39.0457549
364,-95.712891,37.09024
365,NA,NA
366,-3.7037902,40.4167754
367,-97.7430608,30.267153
368,-0.4617075,50.9280143
369,-122.4194155,37.7749295
370,-84.3879824,33.7489954
371,-74.0470483,40.7493464
372,-119.4179324,36.778261
373,-73.9907562,40.7334803
374,-87.544194,41.573384
375,-93.2557053,45.0190505
376,-118.2908783,34.0611808
377,-102.552784,23.634501
378,-74.0059413,40.7127837
379,35.21371,31.768319
380,-119.7725868,36.7468422
381,-122.6764816,45.5230622
382,-0.748229,51.628611
383,-77.0368707,38.9071923
384,-111.8910474,40.7607793
385,-98.2061996,19.0412967
386,-74.0059413,40.7127837
387,NA,NA
388,-94.5720799,39.0523627
389,-76.6412712,39.0457549
390,-0.902656,52.240477
391,-76.0496476,41.6000761
392,-58.3815591,-34.6036844
393,-79.960882,36.385649
394,-77.0368707,38.9071923
395,-87.677251,34.79981
396,-93.2222846,44.8847554
397,NA,NA
398,-77.0368707,38.9071923
399,7.398574,9.0764785
400,-87.6276265,41.9004784
401,NA,NA
402,-78.8783689,42.8864468
403,-73.9968807,40.7249194
404,-80.1917902,25.7616798
405,34.758355,32.049357
406,-111.9260519,33.4941704
407,-90.1994042,38.6270025
408,-102.4107493,34.2331373
409,-3.435973,55.378051
410,-81.5157535,27.6648274
411,2.3522219,48.856614
412,-93.0899578,44.9537029
413,-70.162651,18.735693
414,-79.1294724,35.4313268
415,-99.9018131,31.9685988
416,NA,NA
417,-90.0489801,35.1495343
418,-119.4179324,36.778261
419,-123.0867536,44.0520691
420,-86.1586156,41.6619927
421,-74.0059413,40.7127837
422,36.8173463,-1.2958752
423,-78.6568942,37.4315734
424,-118.2436849,34.0522342
425,-81.3792365,28.5383355
426,-95.712891,37.09024
427,-98.4936282,29.4241219
428,-74.0059413,40.7127837
429,-79.9282319,37.0560106
430,-71.8272871,41.3775987
431,NA,NA
432,-71.0588801,42.3600825
433,-93.2650108,44.977753
434,-1.1743197,52.3555177
435,-80.6691155,41.0258608
436,-120.5542012,43.8041334
437,NA,NA
438,-79.3831843,43.653226
439,-95.712891,37.09024
440,-72.5778415,44.5588028
441,-118.2436849,34.0522342
442,-88.2433829,40.1164204
443,-86.7816016,36.1626638
444,-119.4179324,36.778261
445,-72.5884222,42.3417565
446,NA,NA
447,-122.2913078,37.8271784
448,NA,NA
449,-81.5157535,27.6648274
450,-81.5157535,27.6648274
451,NA,NA
452,-102.552784,23.634501
453,-81.5157535,27.6648274
454,-92.1499356,31.3533863
455,NA,NA
456,-79.3831843,43.653226
457,-81.9498042,28.0394654
458,-79.3831843,43.653226
459,-80.1343301,26.0993883
460,-86.7816016,36.1626638
461,-77.0368707,38.9071923
462,NA,NA
463,-115.1398296,36.1699412
464,78.96288,20.593684
465,-3.682212,40.443174
466,35.2034184,31.9037641
467,-1.5490774,53.8007554
468,-118.3286614,34.0928092
469,-119.4179324,36.778261
470,12.56738,41.87194
471,37.9587494,52.0055148
472,-91.8318334,37.9642529
473,-90.0715323,29.9510658
474,-1.1743197,52.3555177
475,-77.0368707,38.9071923
476,-76.5839478,36.7471768
477,-72.5441445,42.0027181
478,27.8903423,39.6532976
479,-85.7584557,38.2526647
480,NA,NA
481,NA,NA
482,NA,NA
483,-77.0368707,38.9071923
484,-77.0368707,38.9071923
485,-85.6023643,44.3148443
486,-93.0525,33.118611
487,NA,NA
488,-81.6943605,41.49932
489,NA,NA
490,27.5615244,53.9045398
491,NA,NA
