"","geo_reply.1.","geo_reply.2."
"1",-118.3286614,34.0928092
"2",-76.3055144,40.0378755
"3",-87.9196785,43.0405846
"4",9.1829321,48.7758459
"5",-117.917671,33.8143283
"6",NA,NA
"7",-122.3320708,47.6062095
"8",-74.072092,4.7109886
"9",-122.6764816,45.5230622
"10",-99.9018131,31.9685988
"11",-122.4056395,37.7785189
"12",-99.9018131,31.9685988
"13",NA,NA
"14",-77.8600012,40.7933949
"15",-76.6412712,39.0457549
"16",-78.8783689,42.8864468
"17",NA,NA
"18",-95.712891,37.09024
"19",-122.2913078,37.8271784
"20",-84.2963123,33.7748275
"21",-42.8037597,-5.0920108
"22",-118.2436849,34.0522342
"23",-122.484765,44.3966665
"24",-71.4128343,41.8239891
"25",NA,NA
"26",-97.7430608,30.267153
"27",-93.0899578,44.9537029
"28",-87.6876969,42.0450722
"29",-75.690601,4.8087174
"30",-122.3151313,47.8209301
"31",-77.0368707,38.9071923
"32",-123.8264512,46.5180824
"33",-79.3831843,43.653226
"34",-87.6297982,41.8781136
"35",-86.902298,32.3182314
"36",-119.4179324,36.778261
"37",-95.712891,37.09024
"38",-104.8319195,39.7294319
"39",-66.590149,18.220833
"40",-95.712891,37.09024
"41",73.0151984,21.6264236
"42",-74.2090794,40.4232084
"43",-117.9145036,33.8352932
"44",-105.7820674,39.5500507
"45",NA,NA
"46",-85.7537286,33.5834397
"47",55.2707828,25.2048493
"48",-81.4404514,40.4766683
"49",2.213749,46.227638
"50",4.9568839,44.971932
"51",-90.1848103,32.2987573
"52",-87.6297982,41.8781136
"53",-104.990251,39.7392358
"54",-55.9008746,-27.3621374
"55",-85.7584557,38.2526647
"56",-74.0094471,40.6772802
"57",-84.3879824,33.7489954
"58",34.989571,32.7940463
"59",-118.1445155,34.1477849
"60",-86.5804473,35.5174913
"61",9.5745879,48.9137654
"62",NA,NA
"63",-79.3831843,43.653226
"64",-95.6890185,39.0558235
"65",-80.8603868,32.2371465
"66",-85.6437553,42.2041463
"67",10.1223891,48.4277615
"68",-104.7613633,39.5186002
"69",-89.3985283,40.6331249
