"","player_api_id","player_name","player_fifa_id","overall_rating","gk_rating","num_app","num_leagues"
"1",2625,"Patryk Rachwal,18",148544,63,153,90,1
"2",2752,"Diego Mainz",135819,72,53,81,1
"3",2768,"Jose Dorado",110019,75,128,71,1
"4",2770,"Ignacio Gonzalez",182861,74,148,16,2
"5",2790,"Alberto Rey",110809,73,144,50,1
"6",2796,"Javier Jimenez",198735,69,340,1,1
"7",2802,"Pablo Hernandez",179591,82,146,144,2
"8",2805,"Ruben Perez",190156,76,141,131,1
"9",2857,"Ivan Perez",192720,72,143,3,1
"10",2862,"Vicente Sanchez",140141,76,146,17,1
"11",2907,"Gregory Lacombe",53023,NA,NA,6,1
"12",2973,"Ugur Inceman",48738,72,147,16,1
"13",2977,"David Rivas Rodriguez",134594,82,104,5,1
"14",2983,"Jorge Molina",154472,75,139,71,1
"15",2984,"Sergio Aragones",111106,75,364,38,1
"16",3140,"Alexandre Hauw",49467,69,136,42,1
"17",3204,"Marat Izmailov",147455,81,156,42,1
"18",3263,"Kelly Berville",52031,67,115,19,1
"19",3264,"Abdelmalek Cherrad",51868,62,98,1,1
"20",3316,"Oscar Sanchez",146501,71,108,6,1
"21",3329,"Vincent Euvrard",51479,64,130,85,1
"22",3377,"Luca Belingheri",102084,72,138,1,1
"23",3441,"Aleksander Radosavljevic",167285,71,138,74,1
"24",3512,"Peter Halmosi",53071,75,143,4,1
"25",3517,"Alexandr Kerzhakov",109416,NA,NA,17,1
"26",3520,"Andrey Arshavin",147777,86,159,70,1
"27",4747,"Lee Wilkie",139578,73,128,36,1
"28",4863,"Boban Grncarov",142579,66,54,25,1
"29",4902,"Iriney",135820,77,145,68,1
"30",4939,"Tim Clancy",163582,64,116,97,1
"31",4999,"Sebastian Olszar",138380,59,108,49,1
"32",5016,"Ibrahim Sidibe",208966,65,50,69,1
"33",5044,"Jeroen Verhoeven",137692,68,344,21,1
"34",5047,"Wilko de Vogt",54053,61,309,10,1
"35",5063,"Sander Duits",148866,68,61,106,1
"36",5184,"Gudmundur Steinarsson",103288,62,108,5,1
"37",5192,"Manuel Silas",13119,72,146,52,1
"38",5202,"Remy Gomis",112352,73,139,163,1
"39",5217,"Laurent Batlles",117096,77,140,102,1
"40",5223,"Raffaele Rubino",137425,63,52,7,1
"41",5233,"Iban Javier Cuadrado",112888,73,132,18,1
"42",5243,"Julio Alvarez",50429,NA,NA,38,1
"43",5247,"Perez Richi",112560,NA,NA,16,1
"44",5272,"Gary Coulibaly",169584,68,126,27,1
"45",5362,"Ifet Taljevic,23",188511,60,121,24,1
"46",5440,"Marjan Petkovic",122118,67,332,5,1
"47",5468,"Freddy Mombongo-Dues",190326,62,48,7,1
"48",5610,"Yann Jouffre",137960,75,133,141,1
"49",5629,"Bertrand Robert",112251,73,101,3,1
"50",5631,"Jeremy Blayac",157300,68,113,13,1
"51",5662,"Dimitri Bulykin",148196,73,124,45,1
"52",5686,"Gerry Koning",24413,65,138,28,1
"53",5687,"Rowin van Zaanen",139878,66,52,20,1
"54",5693,"Kees Kwakman",138373,71,148,119,1
"55",5700,"Charles Dissels",162970,65,132,3,1
"56",5703,"Otman Bakkal",162408,75,149,74,1
"57",5710,"Diederik Boer",9833,70,352,53,1
"58",6757,"Denis Dessaer",122938,60,42,1,1
"59",6771,"Oliver Vinamont",155837,60,51,22,1
"60",6798,"Roel van Hemert",178707,60,55,14,1
"61",6800,"Jonas Ivens",136110,68,132,93,2
"62",6803,"Brecht Verbrugghe",152027,63,143,16,1
"63",6824,"Pedro Kamata",9003,72,128,1,1
"64",6853,"Fabian Vargas",139234,76,169,18,1
"65",6864,"Santiago Acasiete",168593,NA,NA,65,1
"66",6911,"Fabian Canobbio",146543,77,160,38,1
"67",7099,"Toni Lehtinen",150922,60,123,1,1
"68",7206,"Sebastian Sorsa",156149,61,48,2,1
"69",7226,"Roni Porokara",150949,69,145,16,1
"70",7284,"Kasper Haemaelaeinen",159017,72,130,81,1
"71",7334,"Anssi Jaakkola",157734,63,310,12,1
"72",7604,"Tom van Hyfte",163244,67,64,33,1
"73",7616,"Kristian Nushi",139262,63,133,97,1
"74",7621,"Anthony Favre",139163,NA,NA,51,1
"75",7627,"Thierno Bah",45269,63,76,55,1
"76",7628,"Tibert Pont",139186,57,41,27,1
"77",7663,"Jerome Schneider",144653,55,56,36,1
"78",7681,"Josip Colina",144588,59,128,49,1
"79",7683,"Alessandro Iandoli",144593,66,49,57,1
"80",8777,"Michele Polverino",144080,60,97,31,1
"81",8780,"Marco Perez",199964,73,47,3,1
"82",8784,"Stefan Nater",144075,58,49,87,1
"83",8800,"Thomas Reinmann",158871,63,63,117,1
"84",8837,"Angelo Raso",144555,57,148,43,1
"85",8840,"Cristian Florin Ianu",144543,66,140,60,1
"86",8881,"Marco Padalino",158994,75,143,38,2
"87",8893,"Antoine Rey",170609,NA,NA,31,1
"88",8922,"Nikica Jelavic",182763,78,110,120,2
"89",8925,"Ryan Thomson",163517,52,49,11,1
"90",8930,"Hrvoje Cale",178009,72,114,17,1
"91",8932,"Dino Drpic",185375,72,108,15,1
"92",8985,"Mile Jedinak",181483,76,136,78,1
"93",9079,"Mensur Mujdza",192754,73,143,87,1
"94",9086,"Ivica Vrdoljak",199718,NA,NA,112,1
"95",9124,"Ivan Radeljic,18",181810,67,125,18,1
"96",9128,"Tomislav Dujmovic",187151,72,141,9,1
"97",9144,"Yasin Karaca",189867,61,131,8,1
"98",9149,"Joost Volmer",51790,65,101,10,1
"99",9183,"Janos Balogh",166185,71,362,34,1
"100",9203,"Tibor Tisza",165959,65,59,3,1
"101",9213,"Peter Czvitkovics",200585,70,57,11,1
"102",9307,"Balazs Toth",157278,66,126,44,2
"103",9449,"Oleksandr Shevelyukhin",207981,67,46,75,1
"104",10348,"Alejandro Dominguez",138810,78,150,39,1
"105",10404,"Stanislav Vlcek",138479,75,148,1,1
"106",10474,"Evaldas Razulis",147433,62,48,5,1
"107",10491,"Diniyar Bilyaletdinov",147445,79,155,33,1
"108",10637,"Andris Vanins",173401,72,361,223,1
"109",10880,"Robbie Haemhouts",134968,66,61,59,1
"110",10933,"Robert Jez",203543,69,71,102,1
"111",10950,"Pavel Krmas",180942,69,122,93,1
"112",10967,"Petr Jiracek",190873,76,130,38,1
"113",10984,"Maros Klimpl",140947,73,123,20,1
"114",11024,"Tomas Cerny",155998,74,370,135,1
"115",11027,"Roman Hubnik",138460,74,144,34,1
"116",11038,"Vojtech Schulmeister",155992,63,127,2,1
"117",11049,"Matej Krajcik",181264,70,137,6,1
"118",11052,"Michal Svec",181268,70,135,37,1
"119",11061,"Csaba Horvath",189714,66,122,114,2
"120",11242,"Konstantin Engel",183559,67,59,2,1
"121",11263,"Roman Prokoph",183155,65,104,11,1
"122",11285,"Lucas",202486,NA,NA,8,1
"123",11316,"Jean-Louis Leca",153275,71,357,45,1
"124",11317,"Florent Ghisolfi",153267,64,139,4,1
"125",11319,"Benoit Costil",158121,81,407,181,1
"126",11320,"Steeve Elana",111163,76,374,95,1
"127",11321,"Vincent Plante",150471,74,369,53,1
"128",11323,"Cedric Hengbart",50907,78,119,149,1
"129",11324,"Nicolas Seube",50908,72,130,141,1
"130",11327,"Anthony Deroin",51121,71,139,26,1
"131",11329,"Reynald Lemaitre",142313,70,140,132,1
"132",11332,"Yohann Eudeline",156649,70,132,2,1
"133",11336,"Rudy Riou",5208,71,357,69,2
"134",11349,"Jose Gaspar",3765,68,113,92,1
"135",11357,"Olafur Ingi Skulason",160770,70,128,41,1
"136",11496,"Wade Elliott",19376,74,145,34,1
"137",11498,"Stuart Nelson",153100,65,328,3,1
"138",11555,"Fernando Soriano",51771,74,150,110,1
"139",11569,"Avi Strool",149315,67,141,28,1
"140",11576,"Tamir Cohen",150229,73,155,32,1
"141",11671,"Gael Genevier",150676,69,161,4,1
"142",11685,"Antonio Candreva",173221,83,156,197,1
"143",11716,"Pedro Roma",20490,72,352,2,1
"144",11726,"Nuno Piloto",157954,69,58,94,1
"145",11734,"Tininho",162515,57,111,11,1
"146",11736,"Antolin Alcaraz",138949,74,140,116,3
"147",11743,"Artur",162514,74,58,128,1
"148",11746,"Pedro Alves",1221,66,329,2,1
"149",11747,"Alessandro Mangiarrati",51179,60,120,56,1
"150",11752,"Marco Paulo",1222,64,131,2,1
"151",11754,"Ruben Amorim",138463,77,150,65,1
"152",11758,"Eliseu",2492,78,139,203,2
"153",11759,"Carlos Milhazes,22",148225,68,141,22,1
"154",11760,"Jorge Baptista",157982,65,316,5,1
"155",11778,"Roversio",163070,73,128,26,1
"156",11788,"Rui Baiao,22",163076,65,133,22,1
"157",11795,"Ferreira",138854,61,126,12,1
"158",11796,"Briguel",20537,66,112,103,1
"159",11798,"Zeca",168621,75,48,13,1
"160",11801,"Luis Olim",20543,65,126,39,1
"161",11827,"Fernando Cardozo",135570,69,136,25,1
"162",11829,"Bruno Patacas",20642,70,136,52,1
"163",11833,"de Oliveira Cleber Monteiro",163001,69,131,64,1
"164",11836,"Marcelo Pereira Bruno",163005,68,139,29,1
"165",11840,"Miguel Fidalgo",163008,68,131,24,1
"166",11849,"Pedro Moreira",199848,69,63,52,1
"167",11851,"Nuno Silva",163091,68,126,33,1
"168",11860,"Jose Manuel Ze Gomes",163026,67,139,59,1
"169",11861,"Bruno Mendes",8387,66,129,11,1
"170",11863,"Danielson",163027,71,111,175,1
"171",11865,"Ferreira Delson,28",8471,65,136,28,1
"172",11876,"Laranjeiro",13131,68,149,26,1
"173",11897,"Flavio Meireles",20578,70,134,28,1
"174",11901,"Ricardo Pessoa",8631,65,59,52,1
"175",12005,"Ersen Martin",144359,75,140,1,1
"176",12099,"Marcel MBayo,25",179629,66,121,25,1
"177",12209,"Tomas Kosicky",188285,66,330,7,1
"178",12245,"Adam Nemec",184433,70,121,12,3
"179",12246,"Stanislav Sestak",175675,77,122,50,1
"180",12283,"Robert Demjan",204144,68,101,97,2
"181",12288,"Jan Durica",175671,75,121,8,1
"182",12307,"Miroslav Bozok",199925,63,43,96,1
"183",12310,"Rudolf Urban",141091,57,40,8,1
"184",12318,"Dusan Pernis",193140,70,351,106,2
"185",12320,"Dalibor Pleva",214885,60,47,23,1
"186",12327,"Matej Izvolt",210443,62,52,33,1
"187",12330,"Peter Pekarik",190854,76,134,114,1
"188",12340,"Richard Zajac,28",175676,67,342,73,1
"189",12371,"Kamil Kopunek",195147,65,42,4,1
"190",12374,"Pavol Stano",186630,66,122,179,1
"191",12381,"Jan Slovenciak",186835,59,291,1,1
"192",12386,"Krisztian Nemeth",182130,71,101,52,1
"193",12405,"Elvedin Dzinic",169551,66,114,27,2
"194",12418,"Dragan Jelic",169558,64,54,3,1
"195",12431,"Jure Travner",193579,65,142,35,1
"196",12454,"Branko Ilic",162830,69,138,1,1
"197",12473,"Marko Suler",186689,72,121,65,2
"198",12574,"Zlatan Ljubijankic",176103,72,146,65,1
"199",12692,"Kanu",187789,71,137,40,1
"200",12763,"Nicolae Ovidiu Herea",156216,69,60,25,1
"201",12766,"Cristian Sapunaru",156221,77,132,80,2
"202",12985,"Christos Karypidis",139894,NA,NA,34,1
"203",13033,"Orestis Karnezis",183497,79,391,81,2
"204",13034,"Michalis Sifakis",150249,76,377,7,1
"205",13131,"Tomislav Pacovski",181896,68,330,70,1
"206",13191,"Ioannis Maniatis",200542,75,51,3,1
"207",13225,"Fabian Pawela",148584,62,53,29,1
"208",13301,"Kamil Kuzera",52646,65,109,46,1
"209",13320,"Krzysztof Kotorowski",155289,NA,NA,70,1
"210",13327,"Pawel Sasin",162275,NA,NA,41,1
"211",13329,"Blazej Telichowski",148480,NA,NA,99,1
"212",13334,"Lukasz Madej",148470,68,147,140,2
"213",13345,"Pawel Kieszek",148526,75,374,143,2
"214",13349,"Antoni Lukasiewicz",123159,NA,NA,77,1
"215",13350,"Wojciech Szymanek",123158,61,53,32,1
"216",13376,"Jakub Rzezniczak",156259,NA,NA,142,1
"217",13383,"Maciej Korzym",157698,NA,NA,127,1
"218",13390,"Wojciech Skaba",161930,63,312,60,1
"219",13405,"Marcin Malinowski",103578,NA,NA,158,1
"220",13410,"Mariusz Zganiacz",105532,NA,NA,39,1
"221",13423,"Marcin Wasilewski",148569,NA,NA,84,2
"222",13425,"Wahan Gevorgyan",215580,63,53,34,1
"223",13428,"Slawomir Peszko",148564,75,132,117,2
"224",13436,"Krzysztof Pilarz",154725,NA,NA,125,1
"225",13437,"Piotr Celeban",155657,NA,NA,155,1
"226",13449,"Lukasz Tralka",155671,70,126,189,1
"227",13454,"Sebastian Przyrowski",148430,65,319,94,1
"228",13471,"Radoslaw Cierzniak",162265,66,331,149,2
"229",13472,"Arkadiusz Malarz",148496,65,325,36,1
"230",13473,"Maciej Mielcarz",148764,NA,NA,90,1
"231",13474,"Jaroslaw Bieniuk",148751,67,57,78,1
"232",13476,"Dawid Kucharski",148761,NA,NA,10,1
"233",13477,"Tomasz Lisowski",165722,69,48,82,1
"234",13480,"Grzegorz Wojtkowiak",152950,72,139,85,1
"235",13481,"Hubert Wolakiewicz",176262,68,136,153,1
"236",13483,"Filip Burkhardt",152953,NA,NA,28,1
"237",13486,"Marcin Kikut",162267,70,133,68,1
"238",13490,"Szymon Sawala",148765,61,129,83,1
"239",13494,"Jakub Szmatula",155422,66,337,48,1
"240",13504,"Mateusz Zytko",155781,60,62,96,1
"241",13513,"Pawel Strak",105833,NA,NA,45,1
"242",13515,"Lukasz Mierzejewski",148487,63,123,90,1
"243",13518,"Lukasz Piszczek",173771,83,146,175,1
"244",13533,"Piotr Polczak",186586,67,115,90,1
"245",13538,"Dawid Plizga",155494,68,112,108,1
"246",13549,"Vejlko Nikitovic",152959,NA,NA,22,1
"247",13551,"Tomasz Brzyski",163848,NA,NA,170,1
"248",13554,"Mariusz Pawelec",152961,NA,NA,144,1
"249",13557,"Dawid Soldecki",163852,61,53,26,1
"250",13917,"Liam Kelly",186449,68,113,95,1
"251",14039,"Paul Dixon",169184,71,132,160,1
"252",14100,"Alan Mannus",110606,69,341,156,1
"253",14487,"Roei Dayan",150231,68,52,14,1
"254",14521,"Maor Melikson",149866,76,54,81,2
"255",14533,"Gal Alberman",150009,72,156,14,1
"256",14551,"Dekel Keinan",149975,66,44,3,1
"257",14557,"Lior Rafaelov",164878,78,52,63,1
"258",14560,"Eden Ben Basat",164880,73,52,55,1
"259",14593,"Eliran Atar",169996,72,46,11,1
"260",14642,"Yoav Ziv",165102,67,133,28,1
"261",14658,"Vladimir Dvalishvili",195149,69,55,58,1
"262",15361,"Jasmin Buric",190698,71,348,101,1
"263",15403,"Edin Dzeko",180930,85,129,174,3
"264",15425,"Veldin Muharemovic",185370,57,119,3,1
"265",15456,"Josip Barisic",189572,59,118,4,1
"266",15608,"Amir Spahic",193300,60,115,62,1
"267",15652,"Ivica Dzidic",188246,56,120,1,1
"268",15661,"Davor Landeka",204266,58,66,6,1
"269",15662,"Sulejman Smajic",185368,69,125,29,1
"270",15732,"Ivan Radovanovic",186589,73,129,113,1
"271",15905,"Stanley Aborah",164458,66,62,6,1
"272",15913,"Dimitrija Lazarevski",190913,59,116,2,1
"273",15938,"Jovan Kostovski",219958,66,69,11,1
"274",16199,"Boban Bajkovic",225599,68,344,22,1
"275",16210,"Marko Perovic",139616,70,148,4,1
"276",16218,"Simon Vukcevic",167513,79,150,33,2
"277",16230,"Milan Smiljanic",183732,71,116,11,1
"278",16254,"Dusan Veskovac",186538,70,115,158,2
"279",16292,"Branko Lazarevic",199460,66,53,4,1
"280",16300,"Gojko Kacar",186687,78,145,88,1
"281",16323,"Nikola Nikezic",183387,63,120,2,1
"282",16351,"Aleksandar Kolarov",185103,79,154,157,2
"283",16362,"Andjelko Djuricic",193490,68,344,27,1
"284",16368,"Savo Pavicevic",181818,67,129,17,1
"285",16387,"Mladen Lazarevic",190731,61,127,20,1
"286",16428,"Ivan Stevanovic",193089,65,46,5,1
"287",16475,"Nikola Vukcevic",221016,73,67,15,1
"288",16493,"Pavle Ninkov",190450,71,62,76,1
"289",16511,"Konstantin Vassiljev",182053,71,56,37,1
"290",16636,"Mikhail Sivakov",191002,68,145,14,2
"291",16678,"Anton Putsila",186504,73,160,37,1
"292",17233,"Zlatko Janjic",188405,66,90,1,1
"293",17259,"Marnix Kolder",148645,65,51,46,1
"294",17276,"Aloys Nong",155681,70,111,69,1
"295",17296,"Claude Gnakpa",156004,58,72,2,1
"296",17299,"Carlos Carmona",168379,72,138,16,1
"297",17312,"Anther Yahia",49435,NA,NA,49,1
"298",17319,"Kenny Deuchar",140355,65,118,28,1
"299",17343,"David Barron",169441,62,127,63,1
"300",17361,"Iain Davidson",140215,61,43,43,1
"301",17391,"Andy Jackson",163225,63,125,10,1
"302",17480,"Martin Canning",51512,65,118,113,1
"303",17525,"Jim McAlister",135056,64,57,87,1
"304",17528,"Chris Millar",135061,63,129,191,1
"305",17568,"Gavin Skelton",168636,63,124,50,1
"306",17600,"Darren McGregor",200449,68,54,80,1
"307",17606,"Liam Buchanan",203245,61,59,14,1
"308",17620,"Stuart Kettlewell",208673,63,41,41,1
"309",17703,"Jeremy Perbet",150594,73,143,84,2
"310",17711,"Gareth Wardlaw",164927,62,56,16,1
"311",17749,"Iain Vigurs",188900,68,58,116,1
"312",17761,"Jacob Mulenga",163990,72,104,79,1
"313",17762,"Ghislain Gimbert",162198,69,120,5,1
"314",17806,"Nassim Akrour",117438,NA,NA,50,1
"315",17836,"Angelo",165440,72,90,50,1
"316",17848,"Robert Braber",164579,67,54,97,1
"317",17855,"Edouard Duplan",164986,72,137,157,1
"318",17866,"Andrew Reid",53384,78,153,40,1
"319",17869,"Dusan Kuciak",185405,72,358,117,1
"320",17875,"Jordan Loties",137987,74,135,117,2
"321",17883,"Emanuel Obiora Odita,19",186840,65,120,19,1
"322",17887,"Matt Done",167919,64,135,6,1
"323",18164,"Mariano Pavone",143119,77,126,8,1
"324",18376,"Matias Fritzler",172113,68,51,22,1
"325",18384,"Diego Valeri",172114,78,148,4,2
"326",18388,"Leandro Gioda,28",172111,73,111,28,1
"327",18395,"Marcos Aguirre",172112,73,107,5,1
"328",18483,"Pablo Javier Perez",215079,78,62,6,1
"329",18500,"Maximiliano Pellegrino",153184,77,127,35,1
"330",18501,"Hernan Pellerano",153185,74,136,67,1
"331",18506,"Mauro Zarate",153177,84,143,119,2
"332",18518,"Jose Sosa",143121,82,142,22,3
"333",18520,"Marcos Angeleri",162951,76,48,59,1
"334",18521,"Jose Maria Basanta",172077,78,143,23,1
"335",18533,"Loic Loval-Landre",148872,67,149,13,1
"336",18548,"Jose Ze Pedro",157957,74,149,57,1
"337",18549,"Tiago Targino",164890,73,142,55,1
"338",18552,"Ferreira de Matos Alonso",164052,71,137,55,1
"339",18558,"Nicolas Navarro",165493,75,375,18,1
"340",18576,"Lucas Barrios",183177,83,123,92,2
"341",18590,"Cristian Llama",167423,75,149,32,1
"342",18592,"Roman Martinez",142950,70,104,37,1
"343",18628,"Marco Ruben",165560,76,135,73,2
"344",18636,"Pablo Barzola",161709,66,134,44,1
"345",18644,"Federico Almerares",167398,NA,NA,25,1
"346",18653,"Jose Gustavo Sand",152912,72,65,2,1
"347",18664,"Christian Fernandez",171087,72,142,67,1
"348",18673,"Gustavo Cabral",165536,77,120,130,1
"349",18705,"Jesus Datolo",142966,77,156,14,2
"350",18733,"Pablo Barrientos",162932,79,151,73,1
"351",18734,"Dario Cvitanich",152997,77,150,74,2
"352",18784,"Emiliano Daniel Armenteros",162949,75,146,89,1
"353",18814,"Fernando Gago",165517,NA,NA,74,2
"354",18816,"Pablo Martin Ledesma",158089,78,205,54,1
"355",18820,"Ezequiel Scarione",165520,76,58,78,1
"356",18823,"Matias Silvestre",159028,80,144,194,1
"357",18848,"Jonathan Bottinelli",142762,73,44,5,1
"358",18853,"Claudio Morel",142774,73,181,14,1
"359",18859,"Mauro Boselli",161938,NA,NA,12,2
"360",18880,"Nicolas Federico Spolli",171830,80,138,133,1
"361",18904,"David Abraham",160741,77,124,164,3
"362",18913,"Juan Eduardo Eluchans",143157,70,122,16,1
"363",18923,"Carlos Matheu",165505,71,46,14,1
"364",18925,"Ezequiel Lavezzi",159065,86,130,179,2
"365",18945,"Santiago Gentiletti",205408,77,55,38,2
"366",19000,"Dante Adrian Senger",172080,61,52,35,1
"367",19014,"Guillaume Ducatel",181438,60,126,19,1
"368",19020,"Christopher Samba",46590,NA,NA,124,1
"369",19232,"Rafael Miranda",165586,74,126,91,1
"370",19243,"Diego Costa",179844,86,118,169,2
"371",19249,"Danilo",166072,81,126,174,1
"372",19264,"Evandro Goebel",166080,76,141,59,1
"373",19277,"Dinei",180738,72,92,1,1
"374",19281,"Edivaldo Rojas",188977,65,119,65,1
"375",19285,"Rafael Marques",159167,73,126,27,1
"376",19297,"Thiago Xavier",159168,66,134,28,1
"377",19309,"Edson Sitta",159478,NA,NA,16,1
"378",19310,"Dyego Rocha Coelho",135080,72,106,3,1
"379",19327,"Miranda",168609,NA,NA,146,2
"380",19344,"Artur",135466,82,408,112,2
"381",19352,"Jonathan",165816,78,151,51,1
"382",19353,"Fabionn Lopes Patrick",164225,64,134,33,1
"383",19370,"Rodrigo Arroz",165755,67,56,13,1
"384",19372,"Bruno China",182641,71,137,100,2
"385",19380,"Vinicius Pacheco",159295,71,118,5,1
"386",19393,"Diego",138706,73,379,81,1
"387",19403,"Galatto",135513,NA,NA,5,2
"388",19427,"Claudio Pitbull",135527,NA,NA,41,1
"389",19434,"Marcelo Boeck",156271,74,368,36,1
"390",19435,"Renan",176934,78,389,54,1
"391",19436,"Edinho",152847,74,158,13,1
"392",19439,"Joao Guilherme",192339,71,135,80,1
"393",19446,"Pedro Silva",159424,72,143,33,1
"394",19488,"Rivaldo",189817,70,54,6,1
"395",19489,"Halisson",165857,70,57,67,1
"396",19511,"Josue",164211,82,151,128,1
"397",19512,"Renan Silva",152825,NA,NA,13,1
"398",19515,"Cassio",165769,74,365,193,1
"399",19524,"Claudemir",152795,70,53,93,1
"400",19531,"Silva",181922,70,45,23,1
"401",19533,"Neymar",190871,90,141,82,1
"402",19674,"Branko Jelic",183037,62,110,8,1
"403",19696,"Zhi Zheng",158293,73,154,9,1
"404",19908,"Junmin Hao",182343,68,141,7,1
"405",20118,"Takafumi Akahoshi",209436,69,50,78,1
"406",20125,"Hajime Hosogai",181106,76,68,89,1
"407",20174,"Koki Mizuno",186761,78,133,2,1
"408",20196,"Kisho Yano",194364,68,64,2,1
"409",20241,"Takahito Soma",181115,66,145,13,1
"410",20276,"Hulk",189362,85,143,82,1
"411",20323,"Carciano",189219,67,134,4,1
"412",20325,"Marcelo Silva",200395,71,45,22,1
"413",20329,"Rafael Dias",198743,65,62,11,1
"414",20342,"Rafael Santos",164102,70,47,2,1
"415",20396,"Felipe Santana",176957,NA,NA,80,1
"416",20399,"Dudu",179877,61,125,3,1
"417",20401,"Michel Bastos",139843,84,155,126,3
"418",20445,"Ederson Tormena",176964,NA,NA,54,1
"419",20446,"Fagner",183614,74,42,24,1
"420",20482,"Marcos Ceara",156959,NA,NA,94,1
"421",20645,"Mike Havenaar",207739,72,47,85,2
"422",20694,"Shinji Okazaki",194365,78,42,131,2
"423",20720,"Robert Cullen",202251,67,48,41,1
"424",20747,"Eiji Kawashima",180739,74,367,110,2
"425",20771,"Akihiro Ienaga",201971,74,57,4,1
"426",20790,"Michihirio Yasuda",191373,70,45,38,1
"427",21123,"Erik Friberg",192169,66,135,5,1
"428",21161,"Amoreirinha",8284,69,138,32,1
"429",21164,"Thiago Neves",185000,80,104,2,1
"430",21213,"Daniel Dunst",176788,55,51,9,1
"431",21410,"Sebastian Leto",173300,78,152,13,1
"432",21414,"Oscar Trejo",173030,77,153,99,2
"433",21445,"Juca",152791,74,165,15,1
"434",21446,"Hernanes",180432,85,148,144,1
"435",21450,"Marc Bertran",52958,NA,NA,96,1
"436",21458,"Andre Leone",167441,73,113,22,1
"437",21528,"Mark Burchill",158524,60,111,9,1
"438",21613,"Nikola Kalinic",185431,78,118,54,2
"439",21645,"David Meul",15552,62,321,34,1
"440",21657,"Alexandre Di Gregorio",45169,59,116,8,1
"441",21726,"Ibrahima Conte",200414,73,54,49,1
"442",21744,"Bart Goossens",139738,57,132,1,1
"443",21751,"Mohammed Rabiu",186824,71,130,36,1
"444",21753,"Tim Matthijs",163495,68,60,76,1
"445",21765,"Jop van der Linden",193157,72,53,76,1
"446",21776,"Gregory Lorenzi",156549,66,135,43,2
"447",21785,"Esteban Solari",162233,71,132,2,1
"448",21812,"Michael Klukowski",122831,69,142,30,1
"449",21834,"Rachid Farssi",163184,66,136,93,1
"450",21849,"Chris McCann",166847,73,150,7,1
"451",21853,"Dudley Campbell",150746,NA,NA,32,1
"452",21864,"Stephen Quinn",173673,NA,NA,21,1
"453",21894,"Junio Cesar Arcanjo Juninho",135435,NA,NA,2,1
"454",21914,"Chris Robertson",181457,63,105,21,1
"455",21982,"Raffaele Schiavi",168403,69,141,10,1
"456",22045,"Lee Tomlin",172904,70,57,3,1
"457",22096,"Giuseppe Aquaro",188214,65,80,38,1
"458",22103,"Luigi Beghetto",5645,64,159,4,1
"459",22125,"Paulo Lopes",53525,74,367,34,1
"460",22126,"Hugo Carreira",159421,69,125,2,1
"461",22128,"Tony",8264,68,46,57,1
"462",22130,"Hugo Valdir",172658,61,122,1,1
"463",22131,"Hugo Morais",182638,72,137,75,1
"464",22134,"Rui Borges",53401,65,139,2,1
"465",22136,"Tiago Rosa",178442,57,51,2,1
"466",22139,"Anselmo",172665,69,134,17,1
"467",22234,"Jose Mari",157682,79,126,3,1
"468",22283,"Fabrizio Cacciatore",188334,72,143,73,1
"469",22305,"Simone Farelli",137356,59,297,1,1
"470",22313,"Elkin Soto",168561,NA,NA,125,1
"471",22337,"Leandro Castan",172610,82,143,72,1
"472",22343,"Benjamin Fischer",144071,46,111,4,1
"473",22355,"Lorenzo Del Prete",189893,70,149,4,1
"474",22382,"Drissa Diarra",137468,64,139,56,1
"475",22386,"Stefano Ferrario",184761,66,130,29,1
"476",22418,"Peterson Pecanha",171805,74,365,56,1
"477",22421,"Tiago Valente",171806,70,49,80,2
"478",22427,"Ricardo Pedrinha,27",53797,70,143,27,1
"479",22428,"Cristiano",171810,74,142,45,1
"480",22434,"Ronny Carlos da Silva",164132,68,44,14,1
"481",22444,"Garry Wood",189095,55,100,11,1
"482",22514,"Rodrigues Saulo",163033,68,127,27,1
"483",22519,"Carlitos",8568,66,135,69,1
"484",22535,"Elson",137818,NA,NA,17,1
"485",22543,"Radamel Falcao",167397,90,144,147,4
"486",22544,"Wason Renteria",175787,NA,NA,21,1
"487",22545,"Marcinho",136170,75,113,25,1
"488",22700,"Lorenzo Bucchi",149290,58,288,12,1
"489",22706,"Kostadin Hazurov",209294,65,38,28,1
"490",22707,"Stanislav Manolev",193685,73,146,79,2
"491",22714,"Ivan Ivanov",195395,72,104,11,1
"492",22732,"Janicio Martins",171790,69,134,13,1
"493",22764,"Martin Skrtel",166706,82,132,220,1
"494",22785,"Stilianos Malezas",172886,NA,NA,21,1
"495",22822,"Aleksander Seliga",190449,67,338,32,1
"496",22824,"Dusan Svento",181274,75,136,14,1
"497",22831,"Marcel Gecov",181321,65,121,21,2
"498",22832,"Lukas Jarolim",135893,71,152,15,1
"499",22834,"Marek Suchy",181262,78,133,79,1
"500",22894,"Dean Hammond",120018,69,128,9,1
"501",22924,"Neil Alexander",15304,73,370,52,1
"502",22928,"Glenn Loovens",139866,NA,NA,78,2
"503",22929,"Joe Ledley",165190,NA,NA,151,2
"504",22952,"Isaac Osbourne",163339,66,127,67,1
"505",22959,"Luke Varney",163351,73,125,24,1
"506",22962,"Ben Williams",138786,66,323,74,1
"507",22964,"Billy Jones",138722,72,139,99,1
